userid,jobid,windowid,label,prediction,user_state,job_state,degree,yearsexp
260720,932540,1,1.0,1.0,IN,IN,Bachelor's,15.0
261426,481375,5,1.0,1.0,CA,CA,Associate's,16.0
267892,488288,4,0.0,0.0,NJ,AZ,Master's,2.0
271375,301995,2,1.0,1.0,NY,NY,None,0.0
271950,41319,4,1.0,1.0,GA,GA,None,13.0
277715,182820,2,1.0,1.0,CA,CA,Bachelor's,23.0
281510,381022,2,0.0,0.0,FL,IA,Associate's,6.0
282888,880230,6,1.0,1.0,IL,IL,High School,23.0
284433,187382,6,1.0,1.0,SC,SC,Associate's,11.0
286056,204576,2,0.0,0.0,NY,MN,High School,8.0
286056,1926,2,1.0,1.0,NY,NY,High School,8.0
286975,686767,3,1.0,1.0,NV,NV,Vocational,7.0
287918,258152,3,1.0,1.0,OH,OH,PhD,13.0
296688,39215,1,0.0,0.0,PA,CA,Bachelor's,7.0
297452,496654,6,0.0,0.0,FL,NY,Bachelor's,18.0
298011,1083382,1,1.0,0.0,SC,NC,None,5.0
298643,845274,2,1.0,1.0,MD,MD,High School,4.0
299601,466365,3,1.0,0.0,PA,NJ,Associate's,10.0
299601,681386,3,1.0,1.0,PA,PA,Associate's,10.0
304952,908947,2,1.0,0.0,AZ,TN,None,4.0
310239,11974,4,1.0,0.0,OH,PA,None,6.0
313505,834212,1,1.0,1.0,IL,IL,High School,4.0
316498,812773,4,0.0,0.0,FL,IL,High School,3.0
322647,355821,5,0.0,0.0,MO,WA,PhD,7.0
322745,844258,4,1.0,1.0,CA,CA,Associate's,12.0
322889,651105,3,1.0,1.0,CA,CA,Bachelor's,0.0
327146,299638,1,1.0,1.0,AZ,AZ,None,20.0
330753,1105958,5,1.0,1.0,NJ,NY,None,5.0
338634,959595,5,1.0,1.0,TX,TX,Bachelor's,5.0
341283,629635,7,1.0,1.0,IN,IN,High School,7.0
348321,999051,5,1.0,1.0,MO,MO,Associate's,6.0
352412,510970,1,1.0,1.0,AZ,AZ,None,6.0
353730,910740,5,1.0,1.0,CA,CA,Associate's,0.0
355322,815671,4,1.0,1.0,FL,FL,None,7.0
355905,1046889,5,1.0,1.0,NC,NC,Master's,6.0
355905,760481,5,1.0,1.0,NC,NC,Master's,6.0
355905,447215,5,1.0,1.0,NC,NC,Master's,6.0
364175,629934,3,0.0,0.0,MO,OH,Bachelor's,14.0
365877,339189,5,1.0,1.0,NY,NY,Bachelor's,8.0
373711,538533,1,1.0,1.0,VA,VA,Bachelor's,7.0
373711,601782,1,1.0,1.0,VA,VA,Bachelor's,7.0
375569,512197,5,0.0,0.0,CA,OH,None,8.0
377386,710522,4,1.0,1.0,AZ,AZ,High School,22.0
385322,1062464,6,1.0,1.0,IL,IL,High School,13.0
387350,705357,4,0.0,0.0,CA,MO,Bachelor's,2.0
388133,926109,2,1.0,0.0,WI,IL,Associate's,22.0
388242,474326,2,1.0,1.0,FL,FL,High School,5.0
388323,494867,7,1.0,1.0,NJ,NJ,High School,12.0
388707,661177,1,1.0,1.0,NY,NY,Bachelor's,12.0
390630,964387,5,1.0,0.0,IL,UT,Master's,7.0
390742,343402,5,1.0,1.0,MO,MO,High School,1.0
390742,1014236,5,1.0,1.0,MO,KS,High School,1.0
391057,568562,3,1.0,1.0,CA,CA,None,11.0
394896,883303,2,0.0,0.0,AZ,AL,High School,6.0
401185,804106,5,0.0,0.0,TX,WI,Bachelor's,6.0
402913,663759,3,1.0,0.0,CA,NJ,Bachelor's,13.0
402913,1103907,3,1.0,1.0,CA,CA,Bachelor's,13.0
402913,278795,3,1.0,1.0,CA,CA,Bachelor's,13.0
402913,516756,3,1.0,1.0,CA,CA,Bachelor's,13.0
402913,901697,3,1.0,1.0,CA,CA,Bachelor's,13.0
402913,1091970,3,1.0,1.0,CA,CA,Bachelor's,13.0
402913,1046517,3,1.0,0.0,CA,NJ,Bachelor's,13.0
403427,335548,2,1.0,0.0,MI,IL,Bachelor's,5.0
406968,15944,4,1.0,1.0,IL,IL,Bachelor's,20.0
406968,173791,4,1.0,1.0,IL,IL,Bachelor's,20.0
409722,515323,4,0.0,0.0,IL,MD,High School,14.0
410122,746017,7,1.0,1.0,NJ,NJ,Master's,10.0
410122,311815,7,1.0,1.0,NJ,NY,Master's,10.0
410122,157239,7,1.0,1.0,NJ,NJ,Master's,10.0
410122,152790,7,1.0,0.0,NJ,NY,Master's,10.0
413752,452206,2,1.0,0.0,KY,OH,Associate's,9.0
414887,966247,1,0.0,0.0,KY,AR,Bachelor's,4.0
417127,474890,5,1.0,1.0,NJ,NJ,None,11.0
436615,949922,1,0.0,0.0,PA,OH,None,11.0
437691,1069766,1,1.0,1.0,IL,IL,None,0.0
437691,260424,1,1.0,1.0,IL,IL,None,0.0
437691,889499,1,1.0,1.0,IL,IL,None,0.0
437691,311483,1,1.0,1.0,IL,IL,None,0.0
443842,946,1,1.0,1.0,PA,PA,Associate's,31.0
446376,731139,5,0.0,0.0,CA,OH,Associate's,7.0
448031,333226,5,1.0,1.0,IL,IL,None,0.0
448031,694460,5,1.0,1.0,IL,IL,None,0.0
448031,970659,5,1.0,1.0,IL,IL,None,0.0
458409,512692,2,1.0,1.0,IL,IL,Vocational,11.0
458409,451416,2,1.0,1.0,IL,IL,Vocational,11.0
458860,457010,5,1.0,0.0,TX,NY,Bachelor's,8.0
458860,261473,5,1.0,0.0,TX,FL,Bachelor's,8.0
458860,970541,5,1.0,0.0,TX,NJ,Bachelor's,8.0
460058,132156,6,0.0,0.0,NJ,AZ,High School,15.0
473852,877120,7,1.0,1.0,CT,CT,None,2.0
476153,317072,1,1.0,0.0,OH,IL,Master's,18.0
476621,152385,2,1.0,1.0,TX,TX,High School,3.0
478208,245535,4,1.0,1.0,NY,NY,High School,3.0
478208,402836,4,1.0,1.0,NY,NY,High School,3.0
481432,787742,4,1.0,1.0,NV,NV,High School,24.0
481432,561320,4,1.0,1.0,NV,NV,High School,24.0
481997,610306,6,0.0,0.0,GA,PA,Bachelor's,5.0
487382,117884,2,1.0,1.0,IL,IL,High School,6.0
487382,749238,2,1.0,1.0,IL,IL,High School,6.0
487664,311122,1,1.0,1.0,CA,CA,Bachelor's,12.0
495393,391008,7,0.0,0.0,NV,TX,Master's,12.0
495485,301076,7,1.0,1.0,PA,PA,None,0.0
495485,214565,7,1.0,1.0,PA,PA,None,0.0
497232,955271,1,0.0,0.0,NC,IL,Bachelor's,1.0
502758,177166,6,1.0,1.0,CT,CT,None,7.0
514277,192035,7,1.0,1.0,AZ,AZ,None,0.0
514355,1098216,4,1.0,1.0,FL,FL,None,0.0
524788,334822,5,1.0,1.0,AL,AL,None,4.0
528379,843307,2,1.0,1.0,CA,CA,Master's,9.0
528379,911050,2,1.0,1.0,CA,CA,Master's,9.0
528658,314602,6,1.0,1.0,IN,IN,Associate's,15.0
528658,519990,6,1.0,0.0,IN,IL,Associate's,15.0
529650,382370,2,0.0,1.0,CA,CA,Associate's,23.0
530732,679467,7,1.0,1.0,NY,NY,Bachelor's,39.0
533035,188556,1,1.0,1.0,GA,GA,High School,15.0
533117,775575,2,1.0,1.0,NY,NY,High School,5.0
542058,462826,6,1.0,1.0,KY,OH,High School,5.0
542058,808364,6,1.0,0.0,KY,OH,High School,5.0
548458,919533,4,1.0,0.0,CA,AZ,Master's,22.0
548458,880945,4,1.0,1.0,CA,CA,Master's,22.0
548458,778373,4,1.0,1.0,CA,CA,Master's,22.0
554719,1083185,5,1.0,0.0,AZ,CA,High School,11.0
560396,545865,1,1.0,0.0,PA,NJ,Master's,15.0
560396,458349,1,1.0,1.0,PA,PA,Master's,15.0
560396,485911,1,1.0,1.0,PA,DE,Master's,15.0
560396,1019344,1,1.0,1.0,PA,PA,Master's,15.0
560396,1095574,1,1.0,0.0,PA,NJ,Master's,15.0
563400,824271,6,1.0,1.0,MA,CT,High School,8.0
564828,351855,1,1.0,1.0,FL,FL,Associate's,2.0
571428,735891,1,1.0,0.0,LA,TX,Vocational,15.0
572098,195108,5,1.0,1.0,TX,TX,Bachelor's,9.0
575574,1047196,3,1.0,1.0,IL,IL,None,6.0
577106,355928,5,1.0,1.0,IL,IL,Master's,5.0
578291,812481,5,1.0,0.0,TX,GA,Master's,14.0
578291,780971,5,1.0,1.0,TX,TX,Master's,14.0
579838,174698,3,1.0,1.0,MD,MD,Bachelor's,12.0
583348,868089,4,1.0,1.0,IN,IN,Bachelor's,12.0
599105,782702,3,1.0,1.0,IL,IL,Bachelor's,13.0
599105,103106,3,1.0,1.0,IL,IL,Bachelor's,13.0
599105,959937,3,1.0,1.0,IL,IL,Bachelor's,13.0
600775,301519,1,1.0,1.0,MI,MI,Associate's,22.0
601068,737447,7,0.0,0.0,CA,NY,Master's,1.0
605733,925172,1,1.0,1.0,MO,MO,Master's,10.0
605733,917841,1,1.0,1.0,MO,MO,Master's,10.0
605733,19845,1,1.0,1.0,MO,MO,Master's,10.0
605733,210495,1,1.0,1.0,MO,MO,Master's,10.0
605733,809320,1,1.0,1.0,MO,MO,Master's,10.0
606062,226428,3,0.0,1.0,IL,IL,None,7.0
607887,267094,4,0.0,0.0,GA,OH,Bachelor's,6.0
615752,131226,5,1.0,1.0,CA,CA,Bachelor's,7.0
620521,840184,5,1.0,1.0,AZ,AZ,Associate's,7.0
620521,63567,5,0.0,0.0,AZ,TX,Associate's,7.0
620521,702874,5,1.0,1.0,AZ,AZ,Associate's,7.0
620521,31674,5,1.0,1.0,AZ,AZ,Associate's,7.0
627548,904779,3,1.0,1.0,AZ,AZ,High School,2.0
629754,1047402,1,0.0,0.0,MO,MI,None,5.0
630895,220993,7,1.0,0.0,CA,AZ,None,6.0
636291,892328,6,0.0,0.0,NY,TX,Bachelor's,6.0
636856,909343,2,1.0,1.0,RI,RI,Associate's,1.0
638223,106338,4,1.0,0.0,FL,TX,Bachelor's,13.0
639561,1095559,1,0.0,0.0,IL,NC,Bachelor's,16.0
639561,900935,1,1.0,1.0,IL,IL,Bachelor's,16.0
639869,1078262,7,1.0,1.0,TX,TX,High School,5.0
646878,300712,7,1.0,1.0,FL,FL,Master's,6.0
647688,110541,2,1.0,1.0,IL,IL,None,0.0
652717,345814,3,0.0,0.0,MD,WA,Vocational,5.0
653312,509530,5,1.0,1.0,TX,TX,None,10.0
657124,372195,2,0.0,0.0,IL,CO,High School,7.0
658865,945152,4,1.0,0.0,CT,GA,Master's,12.0
659479,877100,2,1.0,1.0,CO,CO,High School,13.0
661329,156756,5,0.0,1.0,MD,MD,High School,5.0
665013,1107344,4,1.0,1.0,TX,TX,High School,12.0
665013,250132,4,1.0,1.0,TX,TX,High School,12.0
666553,626074,3,1.0,1.0,OH,OH,PhD,21.0
667042,195594,4,0.0,0.0,AZ,CT,High School,6.0
669747,578527,5,1.0,1.0,IL,IL,High School,7.0
670525,1047212,2,1.0,0.0,FL,NY,PhD,22.0
672060,132581,1,1.0,1.0,FL,FL,Bachelor's,16.0
672440,13345,2,1.0,1.0,FL,FL,Bachelor's,32.0
673440,430280,1,1.0,1.0,PA,PA,None,5.0
673440,112403,1,0.0,0.0,PA,TX,None,5.0
676885,800836,6,1.0,1.0,TX,TX,High School,7.0
676885,546786,6,1.0,1.0,TX,TX,High School,7.0
679061,908618,1,1.0,1.0,GA,GA,Master's,14.0
682362,912245,2,1.0,1.0,KS,KS,High School,6.0
685227,423227,3,1.0,1.0,CA,CA,Bachelor's,9.0
685227,26024,3,1.0,0.0,CA,VA,Bachelor's,9.0
696629,964307,1,1.0,1.0,AZ,AZ,Bachelor's,8.0
699463,765009,4,0.0,0.0,OH,IL,Bachelor's,11.0
701336,900349,1,1.0,1.0,FL,FL,High School,0.0
705122,516099,2,0.0,0.0,TX,OK,Bachelor's,12.0
707328,1005354,1,1.0,0.0,FL,CA,PhD,23.0
707328,541846,1,1.0,1.0,FL,DC,PhD,23.0
707328,792692,1,1.0,0.0,FL,CA,PhD,23.0
709563,601784,1,0.0,0.0,WA,VA,Bachelor's,11.0
709667,485302,1,0.0,0.0,NC,AZ,Associate's,10.0
709667,1005118,1,0.0,0.0,NC,MN,Associate's,10.0
710323,284175,3,1.0,1.0,KS,KS,None,18.0
715401,1104393,6,0.0,0.0,TX,NJ,Bachelor's,5.0
719321,311817,6,1.0,1.0,AZ,AZ,Master's,14.0
720227,326416,3,1.0,1.0,FL,FL,Associate's,13.0
720227,862180,3,1.0,1.0,FL,FL,Associate's,13.0
720227,554888,3,1.0,1.0,FL,FL,Associate's,13.0
730679,134512,2,1.0,1.0,MI,MI,Associate's,14.0
730679,295865,2,1.0,1.0,MI,MI,Associate's,14.0
730928,230951,1,1.0,1.0,TX,TX,High School,5.0
738160,966441,3,1.0,1.0,IL,IL,None,1.0
750499,732332,4,1.0,1.0,NC,NC,High School,7.0
751259,634432,1,1.0,0.0,MO,TX,High School,2.0
751259,437448,1,1.0,0.0,MO,TX,High School,2.0
751259,106553,1,1.0,1.0,MO,KS,High School,2.0
753483,217320,1,1.0,0.0,WI,IL,PhD,28.0
753483,1038935,1,1.0,0.0,WI,IL,PhD,28.0
755231,449853,5,1.0,1.0,GA,GA,Master's,5.0
757018,809480,1,1.0,1.0,OH,OH,None,35.0
757818,11830,2,1.0,1.0,MN,MN,Bachelor's,8.0
757818,646297,2,1.0,1.0,MN,MN,Bachelor's,8.0
761824,604344,2,1.0,1.0,PA,PA,None,0.0
762663,153000,2,1.0,1.0,AZ,AZ,None,1.0
762663,517828,2,1.0,1.0,AZ,AZ,None,1.0
762663,922857,2,1.0,1.0,AZ,AZ,None,1.0
762663,956133,2,1.0,1.0,AZ,AZ,None,1.0
763136,677216,6,1.0,0.0,TX,FL,Master's,36.0
763136,743086,6,1.0,0.0,TX,GA,Master's,36.0
764425,602886,1,1.0,1.0,DE,DE,None,5.0
764425,896250,1,1.0,1.0,DE,PA,None,5.0
765342,1098261,4,1.0,1.0,CT,CT,None,3.0
766177,1075079,6,1.0,1.0,MI,MI,Master's,18.0
767376,8879,2,1.0,1.0,NJ,NJ,Bachelor's,6.0
767439,253395,6,1.0,1.0,NY,NY,Associate's,15.0
767888,100907,3,1.0,0.0,KY,OH,Bachelor's,6.0
767888,880835,3,1.0,0.0,KY,OH,Bachelor's,6.0
770775,787466,3,0.0,0.0,MI,MN,None,12.0
776936,486333,3,0.0,0.0,AL,CA,Master's,7.0
779720,312771,3,1.0,1.0,GA,GA,Bachelor's,2.0
779720,1051139,3,1.0,1.0,GA,GA,Bachelor's,2.0
779720,273709,3,1.0,1.0,GA,GA,Bachelor's,2.0
779720,1074824,3,1.0,1.0,GA,GA,Bachelor's,2.0
779720,1095795,3,1.0,1.0,GA,GA,Bachelor's,2.0
780112,1086125,5,1.0,1.0,GA,GA,None,4.0
784769,157678,2,1.0,1.0,IL,IL,Bachelor's,2.0
790401,900935,1,1.0,1.0,IL,IL,Bachelor's,13.0
791381,324232,2,1.0,1.0,FL,FL,Associate's,7.0
794479,623631,5,1.0,1.0,MO,MO,Bachelor's,29.0
795816,661790,7,0.0,0.0,NJ,NY,None,7.0
799393,908469,2,1.0,1.0,MO,KS,High School,6.0
800824,662024,2,1.0,1.0,IL,IL,High School,1.0
802067,1010445,4,1.0,0.0,RI,MA,None,13.0
802446,1059690,1,1.0,1.0,FL,FL,None,6.0
804478,317631,5,1.0,1.0,TN,TN,High School,0.0
804478,1066623,5,1.0,1.0,TN,TN,High School,0.0
804519,615832,1,1.0,1.0,KY,KY,High School,8.0
807356,274722,3,1.0,1.0,NC,NC,Associate's,20.0
809150,884390,1,1.0,1.0,TX,TX,Bachelor's,13.0
809150,1103912,1,1.0,1.0,TX,TX,Bachelor's,13.0
810352,17077,3,1.0,1.0,MD,MD,High School,13.0
810352,51313,3,1.0,1.0,MD,MD,High School,13.0
810352,849935,3,1.0,1.0,MD,MD,High School,13.0
810529,776396,4,1.0,1.0,PA,PA,Associate's,12.0
812395,437615,3,1.0,1.0,MN,MN,Bachelor's,7.0
816622,202506,4,1.0,1.0,MD,MD,None,0.0
816622,46693,4,1.0,1.0,MD,MD,None,0.0
823270,573986,5,1.0,1.0,PA,NJ,Bachelor's,9.0
823270,423309,5,1.0,1.0,PA,PA,Bachelor's,9.0
824492,954111,2,1.0,1.0,IN,IN,Bachelor's,13.0
825208,456081,3,1.0,1.0,KS,KS,None,16.0
832709,481205,5,1.0,1.0,IN,IN,Bachelor's,5.0
838448,739188,5,0.0,1.0,TX,DC,None,16.0
841507,1046322,1,1.0,1.0,FL,FL,None,0.0
845384,189176,2,1.0,1.0,OH,OH,Master's,5.0
847759,232152,1,1.0,0.0,NJ,PA,None,22.0
851781,400963,2,0.0,0.0,PA,TX,None,13.0
853724,300156,3,1.0,0.0,TX,FL,High School,31.0
857494,202727,3,0.0,0.0,KY,NC,None,7.0
858472,178901,1,1.0,1.0,VA,VA,Bachelor's,3.0
858472,625180,1,1.0,1.0,VA,DC,Bachelor's,3.0
858472,492316,1,1.0,1.0,VA,VA,Bachelor's,3.0
858681,709010,1,0.0,0.0,AZ,TX,High School,11.0
859683,180829,4,1.0,1.0,IL,IL,High School,13.0
861704,224926,3,1.0,1.0,NC,NC,Bachelor's,8.0
862708,274784,4,1.0,1.0,IN,IN,Bachelor's,2.0
862708,329554,4,1.0,1.0,IN,IN,Bachelor's,2.0
862708,145793,4,1.0,1.0,IN,IN,Bachelor's,2.0
873176,843311,1,1.0,1.0,TX,TX,High School,7.0
873176,246606,1,1.0,1.0,TX,TX,High School,7.0
873176,1024499,1,1.0,1.0,TX,TX,High School,7.0
877134,213504,3,1.0,1.0,IL,IL,High School,5.0
878917,509207,3,1.0,1.0,GA,GA,Vocational,9.0
882303,842342,6,0.0,0.0,MI,TX,Bachelor's,24.0
883340,1108469,1,0.0,0.0,FL,IL,None,25.0
887017,833613,5,1.0,1.0,FL,FL,Bachelor's,6.0
887017,1014189,5,1.0,1.0,FL,FL,Bachelor's,6.0
887868,518209,3,0.0,0.0,TX,NC,Bachelor's,23.0
888591,919162,5,0.0,0.0,TX,NV,None,7.0
894644,146585,7,0.0,0.0,NY,TX,Master's,10.0
895425,641327,3,0.0,0.0,MD,TX,None,5.0
895567,142391,2,0.0,0.0,NY,PA,None,12.0
895601,81208,5,1.0,1.0,GA,GA,Bachelor's,7.0
896014,473430,1,0.0,0.0,FL,OK,High School,6.0
897411,1078824,1,1.0,1.0,NJ,NY,Bachelor's,5.0
899454,583478,3,1.0,1.0,NJ,SC,Bachelor's,8.0
899946,796373,7,1.0,1.0,TX,TX,High School,21.0
900482,37026,4,1.0,0.0,MO,KS,High School,6.0
900482,798996,4,1.0,1.0,MO,MO,High School,6.0
902047,23264,5,1.0,1.0,FL,FL,Bachelor's,4.0
902742,677286,1,1.0,1.0,TX,TX,High School,1.0
902742,1074108,1,1.0,1.0,TX,TX,High School,1.0
902742,10312,1,1.0,1.0,TX,TX,High School,1.0
904540,142797,4,1.0,0.0,CA,AZ,High School,7.0
904540,334621,4,0.0,0.0,CA,MA,High School,7.0
904715,767493,4,1.0,1.0,NC,NC,Bachelor's,32.0
904748,459741,1,1.0,0.0,CA,TX,None,4.0
904748,1113547,1,1.0,1.0,CA,CA,None,4.0
908594,568727,2,1.0,1.0,GA,GA,None,30.0
908594,1074944,2,1.0,0.0,GA,PA,None,30.0
910686,253293,1,1.0,1.0,FL,FL,High School,10.0
911406,759174,7,0.0,1.0,KY,KY,Master's,15.0
911406,192179,7,1.0,0.0,KY,TN,Master's,15.0
911724,835422,5,1.0,1.0,IL,IL,Master's,9.0
913371,192986,7,1.0,1.0,NC,NC,Bachelor's,5.0
915288,731289,2,1.0,1.0,CA,CA,PhD,11.0
915288,790586,2,1.0,1.0,CA,CA,PhD,11.0
917380,949746,3,1.0,1.0,IN,IN,None,2.0
921542,538072,2,1.0,1.0,CA,CA,High School,22.0
921675,792168,4,1.0,1.0,IL,IL,High School,10.0
922715,222969,1,1.0,1.0,IN,NC,High School,1.0
922715,567543,1,1.0,1.0,IN,IN,High School,1.0
923605,571382,1,1.0,1.0,NC,NC,None,16.0
923605,222717,1,1.0,1.0,NC,NC,None,16.0
923605,823398,1,1.0,1.0,NC,NC,None,16.0
925240,372684,2,0.0,0.0,SC,TN,High School,16.0
926863,1090285,2,1.0,1.0,TX,TX,High School,9.0
929060,496937,3,1.0,0.0,NJ,NY,Master's,1.0
930874,269382,3,1.0,1.0,TX,TX,Bachelor's,12.0
936667,211333,7,1.0,0.0,NY,TN,Bachelor's,7.0
938913,173602,3,0.0,0.0,NM,MO,Bachelor's,13.0
947906,479436,2,1.0,1.0,NY,NY,None,7.0
948736,158491,5,1.0,1.0,IL,IL,None,10.0
950135,814338,3,1.0,1.0,MD,MD,None,3.0
951355,200125,1,1.0,0.0,NJ,NY,Bachelor's,6.0
957299,347588,7,0.0,0.0,IN,WI,Associate's,4.0
961270,535460,3,1.0,1.0,MD,DC,Bachelor's,11.0
961511,477492,1,0.0,0.0,FL,MI,None,9.0
964070,616598,2,1.0,1.0,FL,FL,None,9.0
964070,875981,2,1.0,1.0,FL,FL,None,9.0
964070,194615,2,1.0,1.0,FL,FL,None,9.0
964070,107583,2,1.0,1.0,FL,FL,None,9.0
966260,815269,4,1.0,0.0,GA,TX,Associate's,13.0
966260,699316,4,1.0,0.0,GA,TX,Associate's,13.0
967882,932486,4,1.0,0.0,IL,WI,Master's,12.0
967882,73468,4,1.0,1.0,IL,IL,Master's,12.0
967882,474979,4,1.0,1.0,IL,IL,Master's,12.0
970640,896369,1,1.0,1.0,KS,KS,High School,20.0
973901,94218,3,1.0,1.0,TX,TX,Associate's,6.0
976818,790916,5,1.0,1.0,IL,IL,High School,10.0
978628,885240,5,1.0,1.0,TX,TX,High School,5.0
979103,1104406,2,1.0,1.0,FL,FL,High School,7.0
984800,259623,7,1.0,1.0,VA,VA,High School,6.0
985727,70709,4,1.0,1.0,DE,PA,Associate's,9.0
986809,580620,6,1.0,1.0,OH,OH,Bachelor's,16.0
986911,587274,4,1.0,1.0,FL,FL,Vocational,13.0
989799,442629,3,1.0,1.0,GA,GA,Bachelor's,8.0
990029,816695,6,1.0,0.0,NY,NJ,Associate's,3.0
991199,230793,5,0.0,0.0,TX,OK,Bachelor's,2.0
993095,495633,5,0.0,0.0,MD,NC,Associate's,9.0
993095,504083,5,1.0,0.0,MD,VA,Associate's,9.0
994277,905078,5,1.0,0.0,PA,NJ,Master's,6.0
1003381,34748,5,1.0,1.0,TX,TX,None,12.0
1003381,551562,5,1.0,1.0,TX,TX,None,12.0
1012432,212423,4,1.0,1.0,MD,DC,High School,28.0
1012432,835485,4,1.0,1.0,MD,DC,High School,28.0
1012432,870028,4,1.0,0.0,MD,VA,High School,28.0
1012797,563563,5,0.0,0.0,NJ,MD,None,7.0
1016968,263470,5,0.0,0.0,MI,NJ,None,6.0
1018541,1105329,1,1.0,1.0,NC,NC,High School,4.0
1019429,520722,2,1.0,1.0,FL,FL,High School,11.0
1020201,910303,6,1.0,1.0,IL,IL,Bachelor's,10.0
1020346,444784,5,1.0,1.0,MD,MD,Bachelor's,12.0
1020346,775696,5,1.0,1.0,MD,MD,Bachelor's,12.0
1025205,954064,5,1.0,1.0,FL,FL,Bachelor's,16.0
1025205,602890,5,1.0,1.0,FL,FL,Bachelor's,16.0
1025205,873648,5,1.0,1.0,FL,FL,Bachelor's,16.0
1025841,128376,5,0.0,1.0,MD,MD,High School,5.0
1026218,208947,6,0.0,0.0,FL,MI,None,14.0
1026501,583735,2,0.0,0.0,AZ,TX,High School,23.0
1027666,2012,3,1.0,1.0,NY,NY,High School,32.0
1027666,931025,3,0.0,0.0,NY,IL,High School,32.0
1029704,63381,1,1.0,1.0,MI,MI,Associate's,24.0
1031205,162449,5,0.0,0.0,CA,TX,Associate's,9.0
1031323,760250,2,1.0,1.0,CA,CA,High School,14.0
1032210,873553,1,1.0,1.0,KY,KY,Bachelor's,9.0
1033482,54506,1,1.0,1.0,FL,FL,High School,1.0
1033482,1086309,1,1.0,1.0,FL,FL,High School,1.0
1033482,36565,1,1.0,1.0,FL,FL,High School,1.0
1033482,598945,1,1.0,1.0,FL,FL,High School,1.0
1033482,1059252,1,1.0,1.0,FL,FL,High School,1.0
1044462,972546,2,1.0,1.0,FL,FL,Associate's,14.0
1044635,816797,5,0.0,1.0,TX,TX,Bachelor's,7.0
1044635,868021,5,1.0,1.0,TX,TX,Bachelor's,7.0
1044635,615669,5,1.0,1.0,TX,TX,Bachelor's,7.0
1044635,1107121,5,1.0,1.0,TX,TX,Bachelor's,7.0
1044635,310677,5,1.0,1.0,TX,TX,Bachelor's,7.0
1044635,547201,5,1.0,1.0,TX,TX,Bachelor's,7.0
1046680,552524,6,1.0,1.0,NY,NY,None,21.0
1052299,639030,1,1.0,1.0,FL,FL,Associate's,0.0
1052677,481183,4,0.0,0.0,TX,AZ,Associate's,14.0
1054953,555712,1,1.0,0.0,IL,WA,Bachelor's,8.0
1054953,606209,1,1.0,1.0,IL,IL,Bachelor's,8.0
1060607,357952,2,1.0,1.0,IL,IL,High School,12.0
1060607,346317,2,1.0,1.0,IL,IL,High School,12.0
1060663,581503,4,1.0,1.0,FL,FL,None,8.0
1062288,926861,7,1.0,1.0,CA,CA,Associate's,6.0
1065121,76265,5,0.0,0.0,OH,CA,None,21.0
1070865,1091735,1,1.0,0.0,OH,NJ,None,28.0
1075609,586041,1,1.0,1.0,TX,TX,High School,14.0
1076382,298639,6,0.0,0.0,KS,FL,None,5.0
1079268,601528,7,1.0,0.0,TX,IA,Master's,4.0
1079268,748183,7,1.0,0.0,TX,CA,Master's,4.0
1079268,854828,7,1.0,0.0,TX,CA,Master's,4.0
1079268,1092021,7,1.0,0.0,TX,CA,Master's,4.0
1080768,1050801,1,1.0,1.0,IN,IN,Associate's,9.0
1080768,980819,1,1.0,1.0,IN,IN,Associate's,9.0
1080768,11891,1,1.0,1.0,IN,IN,Associate's,9.0
1080768,508920,1,1.0,1.0,IN,IN,Associate's,9.0
1080768,16581,1,1.0,1.0,IN,IN,Associate's,9.0
1080768,646869,1,1.0,1.0,IN,IN,Associate's,9.0
1082010,824776,4,1.0,1.0,CA,CA,Bachelor's,8.0
1085239,287625,3,1.0,1.0,TX,TX,Bachelor's,19.0
1089929,724330,5,0.0,0.0,NY,NJ,None,5.0
1094274,477039,1,1.0,1.0,TX,TX,Bachelor's,14.0
1096909,904738,1,1.0,0.0,CA,AZ,Master's,5.0
1097309,24972,2,1.0,1.0,TX,TX,None,17.0
1101142,882589,6,1.0,0.0,GA,TX,Associate's,3.0
1102951,1006655,2,1.0,1.0,NY,NY,Master's,5.0
1102951,374321,2,1.0,1.0,NY,NY,Master's,5.0
1102951,149379,2,1.0,1.0,NY,NY,Master's,5.0
1102986,862189,3,1.0,1.0,MO,MO,High School,7.0
1103140,875400,2,0.0,0.0,WI,NJ,Associate's,12.0
1107076,1081517,7,1.0,1.0,TN,TN,Bachelor's,8.0
1107076,384353,7,1.0,1.0,TN,TN,Bachelor's,8.0
1117533,985368,2,0.0,0.0,CT,WA,None,2.0
1118533,646863,1,1.0,1.0,IN,IN,PhD,11.0
1118533,1023588,1,1.0,1.0,IN,IN,PhD,11.0
1118533,1079258,1,1.0,1.0,IN,IN,PhD,11.0
1118533,329474,1,1.0,1.0,IN,IN,PhD,11.0
1119524,884948,3,1.0,1.0,CA,CA,None,14.0
1134930,984544,1,1.0,1.0,NJ,NJ,Bachelor's,10.0
1136563,1044037,1,1.0,1.0,MO,MO,None,11.0
1136630,1026085,2,1.0,1.0,NY,NY,Master's,8.0
1137408,47667,1,1.0,1.0,KY,KY,None,10.0
1140284,950509,3,0.0,0.0,TX,WI,Bachelor's,13.0
1142309,159015,3,1.0,1.0,CA,CA,None,9.0
1146498,961303,5,0.0,0.0,IL,OH,High School,7.0
